Name,AccountNumber,FirstName,LastName,Email address,LoyaltyMember,LoyaltyPoints
Dionne Shambaugh,865736700,Dionne,Shambaugh,Dionne.Shambaugh@itza.com,,
Terrell Agar,281901706,Terrell,Agar,Terrell.Agar@itza.com,,
Luann Fredenburg,670195719,Luann,Fredenburg,Luann.Fredenburg@itza.com,,
Suellen Griffith,993597710,Suellen,Griffith,Suellen.Griffith@itza.com,,
Rebeca Heth,501287420,Rebeca,Heth,Rebeca.Heth@itza.com,,
Trenton Groner,670679818,Trenton,Groner,Trenton.Groner@itza.com,,
Kyla Lou,378210626,Kyla,Lou,Kyla.Lou@itza.com,Y,4
Madonna Helfrich,319382625,Madonna,Helfrich,Madonna.Helfrich@itza.com,Y,3
Lavone Forrester,522707768,Lavone,Forrester,Lavone.Forrester@itza.com,,
Troy Landwehr,422078508,Troy,Landwehr,Troy.Landwehr@itza.com,Y,4
Jerrod Kinzer,622900977,Jerrod,Kinzer,Jerrod.Kinzer@itza.com,,
Maryjane Raglin,537894813,Maryjane,Raglin,Maryjane.Raglin@itza.com,Y,4
Noreen Arvizo,204603995,Noreen,Arvizo,Noreen.Arvizo@itza.com,,
Luanne Dicus,367908958,Luanne,Dicus,Luanne.Dicus@itza.com,,
Fern Niccum,565255786,Fern,Niccum,Fern.Niccum@itza.com,,
Arlene Menendez,831412774,Arlene,Menendez,Arlene.Menendez@itza.com,,
Charlyn Zellner,120958638,Charlyn,Zellner,Charlyn.Zellner@itza.com,,
Hugh Gillikin,302467752,Hugh,Gillikin,Hugh.Gillikin@itza.com,Y,8
Morton Cassel,222407597,Morton,Cassel,Morton.Cassel@itza.com,,
Lawanna Desilva,873611325,Lawanna,Desilva,Lawanna.Desilva@itza.com,Y,1
Joya Abernethy,626020699,Joya,Abernethy,Joya.Abernethy@itza.com,Y,2
Tanisha Weddle,254988863,Tanisha,Weddle,Tanisha.Weddle@itza.com,,
Ranee Lahti,322347924,Ranee,Lahti,Ranee.Lahti@itza.com,,
Beatris Marenco,204473943,Beatris,Marenco,Beatris.Marenco@itza.com,,
Eva Andrew,721776275,Eva,Andrew,Eva.Andrew@itza.com,,
Dong Condict,178931339,Dong,Condict,Dong.Condict@itza.com,,
Detra Lauderback,778720011,Detra,Lauderback,Detra.Lauderback@itza.com,,
Derick Mode,463211686,Derick,Mode,Derick.Mode@itza.com,Y,2
Mireille Plata,254798972,Mireille,Plata,Mireille.Plata@itza.com,,
Katerine Maslowski,173116249,Katerine,Maslowski,Katerine.Maslowski@itza.com,Y,0
Gayla Burgener,293063338,Gayla,Burgener,Gayla.Burgener@itza.com,,
Heather Harpster,790962789,Heather,Harpster,Heather.Harpster@itza.com,,
Lashawn Schranz,930276116,Lashawn,Schranz,Lashawn.Schranz@itza.com,,
Felix Human,155325849,Felix,Human,Felix.Human@itza.com,,
Audie Delmonte,718099998,Audie,Delmonte,Audie.Delmonte@itza.com,Y,0
Tonita Vessels,188760187,Tonita,Vessels,Tonita.Vessels@itza.com,,
Chance Verne,159655239,Chance,Verne,Chance.Verne@itza.com,,
Fredda Bartman,757078555,Fredda,Bartman,Fredda.Bartman@itza.com,,
Lisa Borden,372809529,Lisa,Borden,Lisa.Borden@itza.com,Y,6
Karly Mastro,339992030,Karly,Mastro,Karly.Mastro@itza.com,,
Henry Plyler,712933585,Henry,Plyler,Henry.Plyler@itza.com,,
Emmy Kitt,953384332,Emmy,Kitt,Emmy.Kitt@itza.com,,
Colin Nies,310843794,Colin,Nies,Colin.Nies@itza.com,,
Aubrey Chalmers,856305290,Aubrey,Chalmers,Aubrey.Chalmers@itza.com,,
Lashanda Trego,639920431,Lashanda,Trego,Lashanda.Trego@itza.com,,
Britta Crisci,242749267,Britta,Crisci,Britta.Crisci@itza.com,Y,1
Boyd Krupp,491953059,Boyd,Krupp,Boyd.Krupp@itza.com,,
Tamesha Spells,846975872,Tamesha,Spells,Tamesha.Spells@itza.com,,
Danille Waguespack,559347715,Danille,Waguespack,Danille.Waguespack@itza.com,,
Quentin Heiman,471396678,Quentin,Heiman,Quentin.Heiman@itza.com,Y,4
Jasmine Wright,794842447,Jasmine,Wright,Jasmine.Wright@itza.com,,
Elijah Munoz,827135817,Elijah,Munoz,Elijah.Munoz@itza.com,Y,3
Flora Greek,452645045,Flora,Greek,Flora.Greek@itza.com,,
Patrica Hudkins,519313771,Patrica,Hudkins,Patrica.Hudkins@itza.com,,
Carmon Sain,247024710,Carmon,Sain,Carmon.Sain@itza.com,,
Adah Ruff,213232632,Adah,Ruff,Adah.Ruff@itza.com,Y,10
Moon Ellers,742173499,Moon,Ellers,Moon.Ellers@itza.com,,
Paulina Zwick,827589513,Paulina,Zwick,Paulina.Zwick@itza.com,,
Stanley Maron,187767190,Stanley,Maron,Stanley.Maron@itza.com,,
Donny Casavant,390184498,Donny,Casavant,Donny.Casavant@itza.com,,
Kandice Taunton,830609198,Kandice,Taunton,Kandice.Taunton@itza.com,,
Natashia Scherer,643016635,Natashia,Scherer,Natashia.Scherer@itza.com,,
Lynna Burrill,933223946,Lynna,Burrill,Lynna.Burrill@itza.com,,
Latanya Choice,312879434,Latanya,Choice,Latanya.Choice@itza.com,Y,6
Divina Staggs,891809814,Divina,Staggs,Divina.Staggs@itza.com,,
Omega Escoto,131580039,Omega,Escoto,Omega.Escoto@itza.com,,
Jacinta Selig,541172748,Jacinta,Selig,Jacinta.Selig@itza.com,,
Luanna Wadsworth,519681227,Luanna,Wadsworth,Luanna.Wadsworth@itza.com,,
Roselee Weiland,198529296,Roselee,Weiland,Roselee.Weiland@itza.com,,
Robbyn Warf,463362965,Robbyn,Warf,Robbyn.Warf@itza.com,,
Desirae Cory,758188871,Desirae,Cory,Desirae.Cory@itza.com,,
Marya Snowball,794330175,Marya,Snowball,Marya.Snowball@itza.com,Y,0
Arnette Bausch,264038048,Arnette,Bausch,Arnette.Bausch@itza.com,,
Rivka Haston,831356486,Rivka,Haston,Rivka.Haston@itza.com,Y,7
Shane Stankiewicz,437181163,Shane,Stankiewicz,Shane.Stankiewicz@itza.com,,
Callie Pittard,368658087,Callie,Pittard,Callie.Pittard@itza.com,,
Khadijah Whitis,802234923,Khadijah,Whitis,Khadijah.Whitis@itza.com,,
Jolanda Delara,596496003,Jolanda,Delara,Jolanda.Delara@itza.com,Y,4
Carli Goolsby,849119063,Carli,Goolsby,Carli.Goolsby@itza.com,,
Ryan Stumpff,326465207,Ryan,Stumpff,Ryan.Stumpff@itza.com,,
Charley Cueto,251926021,Charley,Cueto,Charley.Cueto@itza.com,,
Shena Casazza,559963796,Shena,Casazza,Shena.Casazza@itza.com,,
Valrie Jahns,992349502,Valrie,Jahns,Valrie.Jahns@itza.com,,
Hedwig Everts,465279450,Hedwig,Everts,Hedwig.Everts@itza.com,,
Saundra Emrich,315450513,Saundra,Emrich,Saundra.Emrich@itza.com,,
Isa Elliot,566761682,Isa,Elliot,Isa.Elliot@itza.com,,
Hyun Moorman,893815275,Hyun,Moorman,Hyun.Moorman@itza.com,,
Tessie Ali,302311994,Tessie,Ali,Tessie.Ali@itza.com,,
Aja Steinberger,214216433,Aja,Steinberger,Aja.Steinberger@itza.com,Y,9
Veronica Chaffins,916347496,Veronica,Chaffins,Veronica.Chaffins@itza.com,,
Assunta Blakley,878193079,Assunta,Blakley,Assunta.Blakley@itza.com,Y,10
Solomon Marlette,350983330,Solomon,Marlette,Solomon.Marlette@itza.com,,
Dorris Stahly,720205406,Dorris,Stahly,Dorris.Stahly@itza.com,,
Kenia Rutland,663326314,Kenia,Rutland,Kenia.Rutland@itza.com,,
Darwin Moulder,222749116,Darwin,Moulder,Darwin.Moulder@itza.com,,
Lorri Depaul,342869634,Lorri,Depaul,Lorri.Depaul@itza.com,Y,8
Kenyetta Borders,591128651,Kenyetta,Borders,Kenyetta.Borders@itza.com,,
Della Shockley,455008237,Della,Shockley,Della.Shockley@itza.com,,
Raymond Ryce,146375868,Raymond,Ryce,Raymond.Ryce@itza.com,,
Tatiana Shepherd,701552133,Tatiana,Shepherd,Tatiana.Shepherd@itza.com,Y,3
Marcel Keppler,426668069,Marcel,Keppler,Marcel.Keppler@itza.com,,
Tabatha Arango,712976956,Tabatha,Arango,Tabatha.Arango@itza.com,Y,4
Riley Toner,691948676,Riley,Toner,Riley.Toner@itza.com,,
Virgina Bertucci,473952402,Virgina,Bertucci,Virgina.Bertucci@itza.com,,
Anh Holloman,513964567,Anh,Holloman,Anh.Holloman@itza.com,,
Enola Macintosh,101397235,Enola,Macintosh,Enola.Macintosh@itza.com,,
Ivana Puffer,771229059,Ivana,Puffer,Ivana.Puffer@itza.com,,
Sena Douville,700548250,Sena,Douville,Sena.Douville@itza.com,,
Toby Heintz,861840534,Toby,Heintz,Toby.Heintz@itza.com,,
Bruno Hodo,774909703,Bruno,Hodo,Bruno.Hodo@itza.com,Y,2
Laurice Cribb,254747344,Laurice,Cribb,Laurice.Cribb@itza.com,,
Mauro Fortier,250016398,Mauro,Fortier,Mauro.Fortier@itza.com,,
Lois Edelen,981293248,Lois,Edelen,Lois.Edelen@itza.com,,
Karry Parras,789392700,Karry,Parras,Karry.Parras@itza.com,,
Ralph Ryer,934358351,Ralph,Ryer,Ralph.Ryer@itza.com,,
Sharleen Dustin,579514963,Sharleen,Dustin,Sharleen.Dustin@itza.com,,
Byron Span,790959522,Byron,Span,Byron.Span@itza.com,,
Sanora Briant,140404678,Sanora,Briant,Sanora.Briant@itza.com,,
Gertrud Deramus,437122643,Gertrud,Deramus,Gertrud.Deramus@itza.com,,
Madalyn Grignon,396142107,Madalyn,Grignon,Madalyn.Grignon@itza.com,Y,9
Lise Talbert,415694075,Lise,Talbert,Lise.Talbert@itza.com,,
Viola Kernan,731945595,Viola,Kernan,Viola.Kernan@itza.com,Y,3
Garret Naumann,179952579,Garret,Naumann,Garret.Naumann@itza.com,,
Kasandra Vroman,790704015,Kasandra,Vroman,Kasandra.Vroman@itza.com,,
Florence Ferry,638170790,Florence,Ferry,Florence.Ferry@itza.com,,
Kristal Launer,454396707,Kristal,Launer,Kristal.Launer@itza.com,,
Margurite Hossain,781632366,Margurite,Hossain,Margurite.Hossain@itza.com,Y,2
Kamilah Swafford,475302755,Kamilah,Swafford,Kamilah.Swafford@itza.com,,
Brigid Toole,815787703,Brigid,Toole,Brigid.Toole@itza.com,,
Kathryn Tedesco,891169941,Kathryn,Tedesco,Kathryn.Tedesco@itza.com,,
Bernadine Lucious,405533959,Bernadine,Lucious,Bernadine.Lucious@itza.com,Y,0
Peter Bengston,480015941,Peter,Bengston,Peter.Bengston@itza.com,,
Courtney Bench,493488031,Courtney,Bench,Courtney.Bench@itza.com,,
Trula Villafuerte,250730162,Trula,Villafuerte,Trula.Villafuerte@itza.com,,
Jade Toki,161255258,Jade,Toki,Jade.Toki@itza.com,,
Isabelle Nalley,577764017,Isabelle,Nalley,Isabelle.Nalley@itza.com,,
Chastity Frisk,646998892,Chastity,Frisk,Chastity.Frisk@itza.com,,
Wilda Ducote,929528168,Wilda,Ducote,Wilda.Ducote@itza.com,,
Lupe Savidge,633237992,Lupe,Savidge,Lupe.Savidge@itza.com,,
Lettie Doonan,250123532,Lettie,Doonan,Lettie.Doonan@itza.com,Y,7
Rema Spino,977755396,Rema,Spino,Rema.Spino@itza.com,Y,5
Modesta Barnard,120137477,Modesta,Barnard,Modesta.Barnard@itza.com,,
Keira Thibert,188719908,Keira,Thibert,Keira.Thibert@itza.com,,
Ha Godley,784294562,Ha,Godley,Ha.Godley@itza.com,,
Santa Hardesty,416048079,Santa,Hardesty,Santa.Hardesty@itza.com,,
Lewis Tejeda,468952517,Lewis,Tejeda,Lewis.Tejeda@itza.com,,
Millard Mcclaren,189538581,Millard,Mcclaren,Millard.Mcclaren@itza.com,Y,10
Setsuko Hibler,655959925,Setsuko,Hibler,Setsuko.Hibler@itza.com,,
Marcelo Belmonte,506706925,Marcelo,Belmonte,Marcelo.Belmonte@itza.com,,
Eilene Javier,968281685,Eilene,Javier,Eilene.Javier@itza.com,,
Preston Worsley,348742102,Preston,Worsley,Preston.Worsley@itza.com,Y,10
Luvenia Southwick,335355371,Luvenia,Southwick,Luvenia.Southwick@itza.com,,
Lolita Klick,167059211,Lolita,Klick,Lolita.Klick@itza.com,,
Neda Kerrigan,298803771,Neda,Kerrigan,Neda.Kerrigan@itza.com,,
Laine Vandermeer,712705300,Laine,Vandermeer,Laine.Vandermeer@itza.com,,
Cordia Kreider,129472282,Cordia,Kreider,Cordia.Kreider@itza.com,,
Takako Yoo,231847229,Takako,Yoo,Takako.Yoo@itza.com,,
Cristi Harr,456350262,Cristi,Harr,Cristi.Harr@itza.com,Y,5
Arthur Keim,585629500,Arthur,Keim,Arthur.Keim@itza.com,Y,4
Dane Pridmore,334626846,Dane,Pridmore,Dane.Pridmore@itza.com,Y,0
Julia Christen,933555615,Julia,Christen,Julia.Christen@itza.com,,
Merri Rink,761297963,Merri,Rink,Merri.Rink@itza.com,,
Mohamed Pallas,936536350,Mohamed,Pallas,Mohamed.Pallas@itza.com,,
Dacia Goyette,743256484,Dacia,Goyette,Dacia.Goyette@itza.com,,
Celena Faul,566401925,Celena,Faul,Celena.Faul@itza.com,,
Jovan Sias,548116651,Jovan,Sias,Jovan.Sias@itza.com,,
Alleen Bayliss,746671046,Alleen,Bayliss,Alleen.Bayliss@itza.com,,
Gema Figgins,804115405,Gema,Figgins,Gema.Figgins@itza.com,,
Tran Perales,371645486,Tran,Perales,Tran.Perales@itza.com,,
Lizette Luebbers,111841131,Lizette,Luebbers,Lizette.Luebbers@itza.com,,
Doris Cesar,463405776,Doris,Cesar,Doris.Cesar@itza.com,,
Elissa Mullaney,485005946,Elissa,Mullaney,Elissa.Mullaney@itza.com,,
Margot Graydon,230821340,Margot,Graydon,Margot.Graydon@itza.com,,
Vennie Mcdonalds,590453473,Vennie,Mcdonalds,Vennie.Mcdonalds@itza.com,,
Tiffiny Mclemore,852478654,Tiffiny,Mclemore,Tiffiny.Mclemore@itza.com,,
Gay Deford,235094360,Gay,Deford,Gay.Deford@itza.com,,
Odessa Gooslin,616793089,Odessa,Gooslin,Odessa.Gooslin@itza.com,,
Freddie Guenther,167202455,Freddie,Guenther,Freddie.Guenther@itza.com,,
Migdalia Turnbow,784693413,Migdalia,Turnbow,Migdalia.Turnbow@itza.com,,
Jeannine Ketcher,246926499,Jeannine,Ketcher,Jeannine.Ketcher@itza.com,,
Bong Urrutia,800148968,Bong,Urrutia,Bong.Urrutia@itza.com,,
Rochelle Clymer,303573216,Rochelle,Clymer,Rochelle.Clymer@itza.com,,
Shanel Brett,163182538,Shanel,Brett,Shanel.Brett@itza.com,,
Sherry Neugebauer,214375927,Sherry,Neugebauer,Sherry.Neugebauer@itza.com,,
Kelly Abele,848711093,Kelly,Abele,Kelly.Abele@itza.com,Y,10
Dierdre Kaler,135006319,Dierdre,Kaler,Dierdre.Kaler@itza.com,,
Leila Kaufman,496274828,Leila,Kaufman,Leila.Kaufman@itza.com,,
Breanna Garrett,243052093,Breanna,Garrett,Breanna.Garrett@itza.com,,
Crista Weathersby,937909645,Crista,Weathersby,Crista.Weathersby@itza.com,,
Krysta Synder,810135702,Krysta,Synder,Krysta.Synder@itza.com,,
Kristopher Ota,608074419,Kristopher,Ota,Kristopher.Ota@itza.com,Y,5
Denna Vergara,655945859,Denna,Vergara,Denna.Vergara@itza.com,Y,5
Hillary Avendano,343033653,Hillary,Avendano,Hillary.Avendano@itza.com,Y,3
Rhea Hauge,552845564,Rhea,Hauge,Rhea.Hauge@itza.com,,
Milagro Daring,316554834,Milagro,Daring,Milagro.Daring@itza.com,,
Phylicia Imler,131734200,Phylicia,Imler,Phylicia.Imler@itza.com,Y,4
Cyndi Delossantos,945893349,Cyndi,Delossantos,Cyndi.Delossantos@itza.com,,
Romona Onorato,892934989,Romona,Onorato,Romona.Onorato@itza.com,Y,4
Marketta Hills,746084318,Marketta,Hills,Marketta.Hills@itza.com,,
Caren Hulme,634652873,Caren,Hulme,Caren.Hulme@itza.com,Y,5
Malika Essex,823499239,Malika,Essex,Malika.Essex@itza.com,,
Charlotte Croghan,769763969,Charlotte,Croghan,Charlotte.Croghan@itza.com,,
Roland Swett,115600613,Roland,Swett,Roland.Swett@itza.com,,
Art Westcott,634270015,Art,Westcott,Art.Westcott@itza.com,,
Dwight Fagundes,213757566,Dwight,Fagundes,Dwight.Fagundes@itza.com,Y,8
Corrina Braunstein,601532380,Corrina,Braunstein,Corrina.Braunstein@itza.com,,
Cherrie Worthen,925417528,Cherrie,Worthen,Cherrie.Worthen@itza.com,,
Deetta Wageman,135878021,Deetta,Wageman,Deetta.Wageman@itza.com,,
Domonique Hodges,367579358,Domonique,Hodges,Domonique.Hodges@itza.com,Y,2
Kina Pattison,990188258,Kina,Pattison,Kina.Pattison@itza.com,,
Willia Ferrin,574304020,Willia,Ferrin,Willia.Ferrin@itza.com,,
Catrina Erwin,289306263,Catrina,Erwin,Catrina.Erwin@itza.com,Y,5
Nicholas Collyer,554792776,Nicholas,Collyer,Nicholas.Collyer@itza.com,,
Tammy Santangelo,590556533,Tammy,Santangelo,Tammy.Santangelo@itza.com,,
Douglas Ridge,965878954,Douglas,Ridge,Douglas.Ridge@itza.com,Y,1
Jannie Mccasland,974689408,Jannie,Mccasland,Jannie.Mccasland@itza.com,,
Blake Astin,461759440,Blake,Astin,Blake.Astin@itza.com,,
Verena Barger,515323232,Verena,Barger,Verena.Barger@itza.com,,
Anja Varnum,519572537,Anja,Varnum,Anja.Varnum@itza.com,,
Lu Chace,786731776,Lu,Chace,Lu.Chace@itza.com,,
Isabella Womac,809367503,Isabella,Womac,Isabella.Womac@itza.com,Y,2
Saran Burtenshaw,521805030,Saran,Burtenshaw,Saran.Burtenshaw@itza.com,,
Efren Sullivan,930656704,Efren,Sullivan,Efren.Sullivan@itza.com,,
Nova Kitzman,936566354,Nova,Kitzman,Nova.Kitzman@itza.com,,
Ozell Legendre,764818739,Ozell,Legendre,Ozell.Legendre@itza.com,,
Jeannetta Smtih,333982565,Jeannetta,Smtih,Jeannetta.Smtih@itza.com,,
Shalanda Riddles,236204589,Shalanda,Riddles,Shalanda.Riddles@itza.com,,
Evon Joye,219091195,Evon,Joye,Evon.Joye@itza.com,,
Dayna Magoon,962490577,Dayna,Magoon,Dayna.Magoon@itza.com,Y,3
Nevada Spier,772208912,Nevada,Spier,Nevada.Spier@itza.com,,
Shawnna Brien,686645640,Shawnna,Brien,Shawnna.Brien@itza.com,,
Jesica Martineau,939761099,Jesica,Martineau,Jesica.Martineau@itza.com,,
Donya Ventura,104004463,Donya,Ventura,Donya.Ventura@itza.com,,
Hortense Thrasher,163556810,Hortense,Thrasher,Hortense.Thrasher@itza.com,,
Elisa Peltier,287815318,Elisa,Peltier,Elisa.Peltier@itza.com,,
Russ Wormley,482374405,Russ,Wormley,Russ.Wormley@itza.com,,
Ervin Takemoto,618228756,Ervin,Takemoto,Ervin.Takemoto@itza.com,,
Johnnie Petties,783271481,Johnnie,Petties,Johnnie.Petties@itza.com,,
Angelo Miesner,529066127,Angelo,Miesner,Angelo.Miesner@itza.com,,
Nedra Mccallie,275327615,Nedra,Mccallie,Nedra.Mccallie@itza.com,,
Twanna Kriegel,144098140,Twanna,Kriegel,Twanna.Kriegel@itza.com,Y,1
Rea Kampf,823958313,Rea,Kampf,Rea.Kampf@itza.com,,
Lorinda Hennings,961372827,Lorinda,Hennings,Lorinda.Hennings@itza.com,,
Frankie Balling,477093643,Frankie,Balling,Frankie.Balling@itza.com,,
Tommye Granato,433347271,Tommye,Granato,Tommye.Granato@itza.com,,
Eddy Vaquera,814419617,Eddy,Vaquera,Eddy.Vaquera@itza.com,,
Malik Trevizo,144613770,Malik,Trevizo,Malik.Trevizo@itza.com,,
Scarlet Thayer,944240434,Scarlet,Thayer,Scarlet.Thayer@itza.com,,
Burma Bork,605758044,Burma,Bork,Burma.Bork@itza.com,,
Joyce Matsumura,728821756,Joyce,Matsumura,Joyce.Matsumura@itza.com,,
Mayola Showers,198516941,Mayola,Showers,Mayola.Showers@itza.com,,
Tianna Chaves,824921292,Tianna,Chaves,Tianna.Chaves@itza.com,,
Kendal Kukla,420697690,Kendal,Kukla,Kendal.Kukla@itza.com,,
Lourie Hannaford,111895019,Lourie,Hannaford,Lourie.Hannaford@itza.com,Y,3
Jeanice Authement,469948245,Jeanice,Authement,Jeanice.Authement@itza.com,,
Teri Walder,858284670,Teri,Walder,Teri.Walder@itza.com,,
Melanie Cauley,359088389,Melanie,Cauley,Melanie.Cauley@itza.com,,
Porsche Shirley,122757924,Porsche,Shirley,Porsche.Shirley@itza.com,,
Dirk Kindel,731352829,Dirk,Kindel,Dirk.Kindel@itza.com,,
Lana Stribling,123646205,Lana,Stribling,Lana.Stribling@itza.com,,
Whitley Cloer,529832739,Whitley,Cloer,Whitley.Cloer@itza.com,Y,3
Willetta Fimbres,361438264,Willetta,Fimbres,Willetta.Fimbres@itza.com,,
Karey Heidel,831282970,Karey,Heidel,Karey.Heidel@itza.com,,
Tameka Kinley,708840614,Tameka,Kinley,Tameka.Kinley@itza.com,,
Caroline Millican,531239024,Caroline,Millican,Caroline.Millican@itza.com,,
Casandra Fairbairn,141118202,Casandra,Fairbairn,Casandra.Fairbairn@itza.com,,
Mackenzie Lamers,642686440,Mackenzie,Lamers,Mackenzie.Lamers@itza.com,,
Gaynelle Soper,511949230,Gaynelle,Soper,Gaynelle.Soper@itza.com,,
Vinita Buhl,467696179,Vinita,Buhl,Vinita.Buhl@itza.com,,
Kelsie Hobdy,988681970,Kelsie,Hobdy,Kelsie.Hobdy@itza.com,,
Tomasa Ormond,772583264,Tomasa,Ormond,Tomasa.Ormond@itza.com,,
Criselda Crothers,812524849,Criselda,Crothers,Criselda.Crothers@itza.com,Y,3
Beckie Yelle,545153325,Beckie,Yelle,Beckie.Yelle@itza.com,,
Moshe Timbers,184340606,Moshe,Timbers,Moshe.Timbers@itza.com,,
Selena Stahler,614222823,Selena,Stahler,Selena.Stahler@itza.com,,
Sarah Heaney,974987221,Sarah,Heaney,Sarah.Heaney@itza.com,Y,9
Erasmo Haake,615214728,Erasmo,Haake,Erasmo.Haake@itza.com,,
Jena Greenough,774854206,Jena,Greenough,Jena.Greenough@itza.com,Y,10
German Link,787517284,German,Link,German.Link@itza.com,,
Pinkie Start,388115283,Pinkie,Start,Pinkie.Start@itza.com,,
Janeth Arvie,482095268,Janeth,Arvie,Janeth.Arvie@itza.com,,
January Schenk,356826588,January,Schenk,January.Schenk@itza.com,,
Kecia Elia,962869910,Kecia,Elia,Kecia.Elia@itza.com,,
Deja Lindgren,891179303,Deja,Lindgren,Deja.Lindgren@itza.com,,
Bernie Erlandson,552388383,Bernie,Erlandson,Bernie.Erlandson@itza.com,Y,7
Roxann Westendorf,264688288,Roxann,Westendorf,Roxann.Westendorf@itza.com,,
Merlene Colucci,299171486,Merlene,Colucci,Merlene.Colucci@itza.com,,
Nenita Thomsen,795671047,Nenita,Thomsen,Nenita.Thomsen@itza.com,,
Rena Hofmann,323727295,Rena,Hofmann,Rena.Hofmann@itza.com,,
Gregorio Peppard,863096938,Gregorio,Peppard,Gregorio.Peppard@itza.com,,
Doria Sumter,202808397,Doria,Sumter,Doria.Sumter@itza.com,,
Krystyna Hurlbert,549268215,Krystyna,Hurlbert,Krystyna.Hurlbert@itza.com,,
So Musser,165796438,So,Musser,So.Musser@itza.com,,
Aundrea Derksen,844570581,Aundrea,Derksen,Aundrea.Derksen@itza.com,,
Linette Augustine,338944982,Linette,Augustine,Linette.Augustine@itza.com,,
Alfreda Santoro,690557767,Alfreda,Santoro,Alfreda.Santoro@itza.com,,
Lanie Anaya,362622392,Lanie,Anaya,Lanie.Anaya@itza.com,,
Julie Faucette,361705969,Julie,Faucette,Julie.Faucette@itza.com,,
Erin Islas,400122697,Erin,Islas,Erin.Islas@itza.com,,
Donette Moody,799765975,Donette,Moody,Donette.Moody@itza.com,,
Kendrick Dossett,892442314,Kendrick,Dossett,Kendrick.Dossett@itza.com,,
Roger Steinman,908976356,Roger,Steinman,Roger.Steinman@itza.com,,
Cristie Larios,612682633,Cristie,Larios,Cristie.Larios@itza.com,Y,3
Jerlene Macke,893321823,Jerlene,Macke,Jerlene.Macke@itza.com,Y,4
Ali Enlow,316773244,Ali,Enlow,Ali.Enlow@itza.com,,
Kris Arguello,102699473,Kris,Arguello,Kris.Arguello@itza.com,Y,8
Eli Hosley,887858895,Eli,Hosley,Eli.Hosley@itza.com,Y,9
Delmer Markovich,924850735,Delmer,Markovich,Delmer.Markovich@itza.com,Y,4
Loriann Kubik,461749781,Loriann,Kubik,Loriann.Kubik@itza.com,,
Vicky Ferrer,898421327,Vicky,Ferrer,Vicky.Ferrer@itza.com,,
Carlyn Guillory,745597039,Carlyn,Guillory,Carlyn.Guillory@itza.com,Y,1
Jodie Mcmorrow,875709381,Jodie,Mcmorrow,Jodie.Mcmorrow@itza.com,,
Natasha Lown,551034076,Natasha,Lown,Natasha.Lown@itza.com,,
Brigid Tacker,201136866,Brigid,Tacker,Brigid.Tacker@itza.com,,
Marina Waddington,823005610,Marina,Waddington,Marina.Waddington@itza.com,,
Sheryl Tisdale,469314054,Sheryl,Tisdale,Sheryl.Tisdale@itza.com,,
Margret Benson,135663902,Margret,Benson,Margret.Benson@itza.com,,
Clara Hanby,897624612,Clara,Hanby,Clara.Hanby@itza.com,,
Velva Tann,463893949,Velva,Tann,Velva.Tann@itza.com,Y,7
Bernardina Arnone,329246998,Bernardina,Arnone,Bernardina.Arnone@itza.com,Y,9
Micki Polasek,452721784,Micki,Polasek,Micki.Polasek@itza.com,Y,2
Glady Kenney,564324462,Glady,Kenney,Glady.Kenney@itza.com,,
Youlanda Cunniff,262848940,Youlanda,Cunniff,Youlanda.Cunniff@itza.com,Y,8
Cherrie Leonetti,716834737,Cherrie,Leonetti,Cherrie.Leonetti@itza.com,,
Shaun Pelosi,837180392,Shaun,Pelosi,Shaun.Pelosi@itza.com,,
Lani Mager,116893733,Lani,Mager,Lani.Mager@itza.com,Y,7
Cory Claborn,418511195,Cory,Claborn,Cory.Claborn@itza.com,,
Fidel Philip,368131332,Fidel,Philip,Fidel.Philip@itza.com,,
Bethanie Bowens,509234828,Bethanie,Bowens,Bethanie.Bowens@itza.com,Y,4
Rayna Glatz,831527390,Rayna,Glatz,Rayna.Glatz@itza.com,,
Olympia Hagopian,306629641,Olympia,Hagopian,Olympia.Hagopian@itza.com,Y,4
Nellie Mirabella,173998999,Nellie,Mirabella,Nellie.Mirabella@itza.com,,
Tillie Pereda,221400003,Tillie,Pereda,Tillie.Pereda@itza.com,,
Marlen Testa,510808518,Marlen,Testa,Marlen.Testa@itza.com,,
Gretta Berg,334547481,Gretta,Berg,Gretta.Berg@itza.com,,
Liane Tedder,273121240,Liane,Tedder,Liane.Tedder@itza.com,,
Sandee Pounds,560006416,Sandee,Pounds,Sandee.Pounds@itza.com,,
Marci Dupuis,518260598,Marci,Dupuis,Marci.Dupuis@itza.com,,
Dawna Scofield,148841599,Dawna,Scofield,Dawna.Scofield@itza.com,,
Kira Pontious,453876876,Kira,Pontious,Kira.Pontious@itza.com,,
Yu Maddox,660879458,Yu,Maddox,Yu.Maddox@itza.com,,
Ronna Musante,338053646,Ronna,Musante,Ronna.Musante@itza.com,,
Booker Stratford,170619325,Booker,Stratford,Booker.Stratford@itza.com,,
Carla Burket,626741365,Carla,Burket,Carla.Burket@itza.com,,
Melissa Thornsberry,986168857,Melissa,Thornsberry,Melissa.Thornsberry@itza.com,,
Frances Denker,616479957,Frances,Denker,Frances.Denker@itza.com,Y,5
Garrett Crist,950512306,Garrett,Crist,Garrett.Crist@itza.com,Y,4
Julian Piehl,828753130,Julian,Piehl,Julian.Piehl@itza.com,,
